,MinCos,Path
49,0.4238672182610207,../VAD_Demo_fold/deeLRqY978c/audio_79.wav
50,0.33187687283975215,../VAD_Demo_fold/deeLRqY978c/audio_249.wav
51,-0.0017148398234747687,../VAD_Demo_fold/deeLRqY978c/audio_84.wav
52,0.43971627852356204,../VAD_Demo_fold/deeLRqY978c/audio_170.wav
53,0.3821610508397865,../VAD_Demo_fold/deeLRqY978c/audio_127.wav
54,0.3266142572460763,../VAD_Demo_fold/deeLRqY978c/audio_227.wav
55,0.23009434587999916,../VAD_Demo_fold/deeLRqY978c/audio_11.wav
56,0.4756525945849142,../VAD_Demo_fold/deeLRqY978c/audio_265.wav
57,0.3860008577453463,../VAD_Demo_fold/deeLRqY978c/audio_194.wav
58,0.3807279996450797,../VAD_Demo_fold/deeLRqY978c/audio_196.wav
59,0.07065153477296374,../VAD_Demo_fold/deeLRqY978c/audio_231.wav
60,0.579754102524332,../VAD_Demo_fold/deeLRqY978c/audio_258.wav
61,0.20907389002435958,../VAD_Demo_fold/deeLRqY978c/audio_183.wav
62,0.3634017271247897,../VAD_Demo_fold/deeLRqY978c/audio_273.wav
63,0.26089931066630534,../VAD_Demo_fold/deeLRqY978c/audio_199.wav
64,0.48918184119212005,../VAD_Demo_fold/deeLRqY978c/audio_260.wav
65,0.026767780551465933,../VAD_Demo_fold/deeLRqY978c/audio_74.wav
66,0.22744522598593295,../VAD_Demo_fold/deeLRqY978c/audio_145.wav
67,0.21944363877312775,../VAD_Demo_fold/deeLRqY978c/audio_168.wav
68,0.5245432052821898,../VAD_Demo_fold/deeLRqY978c/audio_39.wav
69,0.33207914627655183,../VAD_Demo_fold/deeLRqY978c/audio_108.wav
70,0.3833188886975629,../VAD_Demo_fold/deeLRqY978c/audio_140.wav
71,0.26841900108965633,../VAD_Demo_fold/deeLRqY978c/audio_106.wav
72,0.1890527703444287,../VAD_Demo_fold/deeLRqY978c/audio_38.wav
73,0.1714371909725285,../VAD_Demo_fold/deeLRqY978c/audio_98.wav
74,0.18677534156664546,../VAD_Demo_fold/deeLRqY978c/audio_5.wav
75,0.4640638913013111,../VAD_Demo_fold/deeLRqY978c/audio_14.wav
76,0.14539882968951073,../VAD_Demo_fold/deeLRqY978c/audio_96.wav
77,0.21246513449890994,../VAD_Demo_fold/deeLRqY978c/audio_148.wav
78,0.18884749533670755,../VAD_Demo_fold/deeLRqY978c/audio_151.wav
79,0.4410787717712245,../VAD_Demo_fold/deeLRqY978c/audio_12.wav
80,0.33257503951688866,../VAD_Demo_fold/deeLRqY978c/audio_35.wav
81,0.39773740797372864,../VAD_Demo_fold/deeLRqY978c/audio_111.wav
82,-0.05973665467746087,../VAD_Demo_fold/deeLRqY978c/audio_95.wav
83,0.48167650660890454,../VAD_Demo_fold/deeLRqY978c/audio_244.wav
84,0.2708616785737272,../VAD_Demo_fold/deeLRqY978c/audio_222.wav
85,0.4991375375853601,../VAD_Demo_fold/deeLRqY978c/audio_129.wav
86,0.37015351142676156,../VAD_Demo_fold/deeLRqY978c/audio_149.wav
87,0.315288899905842,../VAD_Demo_fold/deeLRqY978c/audio_122.wav
88,0.3881080452252544,../VAD_Demo_fold/deeLRqY978c/audio_179.wav
89,0.5036911237006089,../VAD_Demo_fold/deeLRqY978c/audio_268.wav
90,0.2066828658310042,../VAD_Demo_fold/deeLRqY978c/audio_159.wav
91,0.27135408346905227,../VAD_Demo_fold/deeLRqY978c/audio_116.wav
92,0.43323565766645455,../VAD_Demo_fold/deeLRqY978c/audio_64.wav
93,0.3352867767696344,../VAD_Demo_fold/deeLRqY978c/audio_121.wav
94,0.5386687817852875,../VAD_Demo_fold/deeLRqY978c/audio_118.wav
95,0.10426614009441129,../VAD_Demo_fold/deeLRqY978c/audio_190.wav
96,0.5422459697629403,../VAD_Demo_fold/deeLRqY978c/audio_220.wav
97,0.25984205641174674,../VAD_Demo_fold/deeLRqY978c/audio_163.wav
98,0.41588941708461535,../VAD_Demo_fold/deeLRqY978c/audio_205.wav
99,0.23773344759868406,../VAD_Demo_fold/deeLRqY978c/audio_197.wav
100,0.46815891429595097,../VAD_Demo_fold/deeLRqY978c/audio_18.wav
101,0.04759310338468378,../VAD_Demo_fold/deeLRqY978c/audio_271.wav
102,0.40679441669567934,../VAD_Demo_fold/deeLRqY978c/audio_53.wav
103,0.26356833255619894,../VAD_Demo_fold/deeLRqY978c/audio_61.wav
104,0.5313070357673305,../VAD_Demo_fold/deeLRqY978c/audio_31.wav
105,0.36003531165817715,../VAD_Demo_fold/deeLRqY978c/audio_246.wav
106,0.2867606658954105,../VAD_Demo_fold/deeLRqY978c/audio_71.wav
107,0.33177248882790555,../VAD_Demo_fold/deeLRqY978c/audio_30.wav
108,0.2751489685265184,../VAD_Demo_fold/deeLRqY978c/audio_208.wav
109,0.4381835096471003,../VAD_Demo_fold/deeLRqY978c/audio_274.wav
110,0.5251593610927718,../VAD_Demo_fold/deeLRqY978c/audio_142.wav
111,0.17369836151513657,../VAD_Demo_fold/deeLRqY978c/audio_162.wav
112,0.07981722441191383,../VAD_Demo_fold/deeLRqY978c/audio_178.wav
113,-0.027384550102639363,../VAD_Demo_fold/deeLRqY978c/audio_147.wav
114,0.1395829465779309,../VAD_Demo_fold/deeLRqY978c/audio_36.wav
115,0.5153507672016723,../VAD_Demo_fold/deeLRqY978c/audio_207.wav
116,0.6140952164748672,../VAD_Demo_fold/deeLRqY978c/audio_26.wav
117,0.21435333575443974,../VAD_Demo_fold/deeLRqY978c/audio_137.wav
118,0.30462678969824564,../VAD_Demo_fold/deeLRqY978c/audio_75.wav
119,0.25206955207406107,../VAD_Demo_fold/deeLRqY978c/audio_154.wav
120,0.2748275184951714,../VAD_Demo_fold/deeLRqY978c/audio_104.wav
121,0.4595254804478393,../VAD_Demo_fold/deeLRqY978c/audio_91.wav
122,0.27785871598789375,../VAD_Demo_fold/deeLRqY978c/audio_283.wav
123,0.5311425109662468,../VAD_Demo_fold/deeLRqY978c/audio_133.wav
124,0.040639681486800396,../VAD_Demo_fold/deeLRqY978c/audio_161.wav
125,0.05157599125507094,../VAD_Demo_fold/deeLRqY978c/audio_206.wav
126,-0.0945652357583114,../VAD_Demo_fold/deeLRqY978c/audio_99.wav
127,0.3962108932707545,../VAD_Demo_fold/deeLRqY978c/audio_25.wav
128,0.3172753529802255,../VAD_Demo_fold/deeLRqY978c/audio_200.wav
129,0.28740881694491544,../VAD_Demo_fold/deeLRqY978c/audio_235.wav
130,0.4204241773031273,../VAD_Demo_fold/deeLRqY978c/audio_101.wav
131,0.31914639405183065,../VAD_Demo_fold/deeLRqY978c/audio_6.wav
132,0.5045893449225225,../VAD_Demo_fold/deeLRqY978c/audio_175.wav
133,0.29279495906802483,../VAD_Demo_fold/deeLRqY978c/audio_242.wav
134,0.35217455456402835,../VAD_Demo_fold/deeLRqY978c/audio_55.wav
135,0.15544928139104489,../VAD_Demo_fold/deeLRqY978c/audio_180.wav
136,0.29247726179641825,../VAD_Demo_fold/deeLRqY978c/audio_253.wav
137,0.44100725778882244,../VAD_Demo_fold/deeLRqY978c/audio_50.wav
138,0.35550257913031313,../VAD_Demo_fold/deeLRqY978c/audio_60.wav
139,0.45467048099392754,../VAD_Demo_fold/deeLRqY978c/audio_256.wav
140,0.40972141230385667,../VAD_Demo_fold/deeLRqY978c/audio_287.wav
141,0.49680298030595765,../VAD_Demo_fold/deeLRqY978c/audio_13.wav
142,0.36097119796699917,../VAD_Demo_fold/deeLRqY978c/audio_169.wav
143,0.3124517060619327,../VAD_Demo_fold/deeLRqY978c/audio_264.wav
144,0.23735852197603532,../VAD_Demo_fold/deeLRqY978c/audio_93.wav
145,0.21481027975631758,../VAD_Demo_fold/deeLRqY978c/audio_217.wav
146,0.34481452452411737,../VAD_Demo_fold/deeLRqY978c/audio_24.wav
147,0.35799065565488825,../VAD_Demo_fold/deeLRqY978c/audio_37.wav
148,0.3677293625977475,../VAD_Demo_fold/deeLRqY978c/audio_4.wav
149,0.44006952790255843,../VAD_Demo_fold/deeLRqY978c/audio_234.wav
150,0.23050103754957987,../VAD_Demo_fold/deeLRqY978c/audio_267.wav
151,0.3087169530100212,../VAD_Demo_fold/deeLRqY978c/audio_275.wav
152,0.4197366747490022,../VAD_Demo_fold/deeLRqY978c/audio_52.wav
153,0.4312963609020962,../VAD_Demo_fold/deeLRqY978c/audio_285.wav
154,0.2072424433500275,../VAD_Demo_fold/deeLRqY978c/audio_34.wav
155,0.4921284368234131,../VAD_Demo_fold/deeLRqY978c/audio_269.wav
156,0.19268755583801767,../VAD_Demo_fold/deeLRqY978c/audio_139.wav
157,0.5264190094560172,../VAD_Demo_fold/deeLRqY978c/audio_63.wav
158,0.22910360042199393,../VAD_Demo_fold/deeLRqY978c/audio_97.wav
159,0.42741951897414404,../VAD_Demo_fold/deeLRqY978c/audio_181.wav
160,0.37168442611341124,../VAD_Demo_fold/deeLRqY978c/audio_43.wav
161,0.23456338120772233,../VAD_Demo_fold/deeLRqY978c/audio_19.wav
162,0.21136785370885253,../VAD_Demo_fold/deeLRqY978c/audio_241.wav
163,0.5873567890934126,../VAD_Demo_fold/deeLRqY978c/audio_292.wav
164,0.2942571941882102,../VAD_Demo_fold/deeLRqY978c/audio_22.wav
165,0.44613680508613734,../VAD_Demo_fold/deeLRqY978c/audio_201.wav
166,0.5027358220784035,../VAD_Demo_fold/deeLRqY978c/audio_90.wav
167,0.3646286989819896,../VAD_Demo_fold/deeLRqY978c/audio_259.wav
168,0.2610639547881418,../VAD_Demo_fold/deeLRqY978c/audio_215.wav
169,0.3947657045309754,../VAD_Demo_fold/deeLRqY978c/audio_247.wav
170,0.2505595500067294,../VAD_Demo_fold/deeLRqY978c/audio_173.wav
171,0.19854267544120913,../VAD_Demo_fold/deeLRqY978c/audio_49.wav
172,0.5740281620229409,../VAD_Demo_fold/deeLRqY978c/audio_282.wav
173,0.4811336202284903,../VAD_Demo_fold/deeLRqY978c/audio_188.wav
174,0.4435762853722177,../VAD_Demo_fold/deeLRqY978c/audio_65.wav
175,0.19045819971930733,../VAD_Demo_fold/deeLRqY978c/audio_100.wav
176,0.4851680059377998,../VAD_Demo_fold/deeLRqY978c/audio_184.wav
177,0.37066008576347936,../VAD_Demo_fold/deeLRqY978c/audio_136.wav
178,0.348662024885405,../VAD_Demo_fold/deeLRqY978c/audio_202.wav
179,0.33722308214362695,../VAD_Demo_fold/deeLRqY978c/audio_135.wav
180,0.22842037757414982,../VAD_Demo_fold/deeLRqY978c/audio_192.wav
181,0.31645581369174913,../VAD_Demo_fold/deeLRqY978c/audio_29.wav
182,0.27494342463550847,../VAD_Demo_fold/deeLRqY978c/audio_102.wav
183,0.4755455722378834,../VAD_Demo_fold/deeLRqY978c/audio_57.wav
184,0.2505913945757622,../VAD_Demo_fold/deeLRqY978c/audio_272.wav
185,0.4718044573506361,../VAD_Demo_fold/deeLRqY978c/audio_211.wav
186,0.3988454984836948,../VAD_Demo_fold/deeLRqY978c/audio_240.wav
187,0.2139055610823478,../VAD_Demo_fold/deeLRqY978c/audio_2.wav
188,0.21732470680513824,../VAD_Demo_fold/deeLRqY978c/audio_214.wav
189,0.18980817080666001,../VAD_Demo_fold/deeLRqY978c/audio_33.wav
190,0.27940143062766754,../VAD_Demo_fold/deeLRqY978c/audio_16.wav
191,0.268820826365968,../VAD_Demo_fold/deeLRqY978c/audio_68.wav
192,0.3242575316639726,../VAD_Demo_fold/deeLRqY978c/audio_221.wav
193,0.4700909083158942,../VAD_Demo_fold/deeLRqY978c/audio_124.wav
194,0.18889707060716915,../VAD_Demo_fold/deeLRqY978c/audio_160.wav
195,0.17959323081943732,../VAD_Demo_fold/deeLRqY978c/audio_284.wav
196,0.22152541432027334,../VAD_Demo_fold/deeLRqY978c/audio_41.wav
197,0.43229281123024815,../VAD_Demo_fold/deeLRqY978c/audio_141.wav
198,0.5397776517971512,../VAD_Demo_fold/deeLRqY978c/audio_262.wav
199,0.07090856344140156,../VAD_Demo_fold/deeLRqY978c/audio_8.wav
200,0.245892296301829,../VAD_Demo_fold/deeLRqY978c/audio_10.wav
201,0.5066113864801669,../VAD_Demo_fold/deeLRqY978c/audio_212.wav
202,0.3024999142113568,../VAD_Demo_fold/deeLRqY978c/audio_252.wav
203,0.23307115219543317,../VAD_Demo_fold/deeLRqY978c/audio_225.wav
204,0.3256829854466879,../VAD_Demo_fold/deeLRqY978c/audio_198.wav
205,0.1152294148032115,../VAD_Demo_fold/deeLRqY978c/audio_204.wav
206,0.1989872954329306,../VAD_Demo_fold/deeLRqY978c/audio_113.wav
207,0.2992430872964459,../VAD_Demo_fold/deeLRqY978c/audio_223.wav
208,-0.074601932406821,../VAD_Demo_fold/deeLRqY978c/audio_245.wav
209,0.3737672124285786,../VAD_Demo_fold/deeLRqY978c/audio_42.wav
210,0.2561284610628523,../VAD_Demo_fold/deeLRqY978c/audio_45.wav
211,0.206306038309984,../VAD_Demo_fold/deeLRqY978c/audio_238.wav
212,0.4446996183603424,../VAD_Demo_fold/deeLRqY978c/audio_72.wav
213,0.39586852847975346,../VAD_Demo_fold/deeLRqY978c/audio_1.wav
214,0.3652874200923411,../VAD_Demo_fold/deeLRqY978c/audio_230.wav
215,0.295908256263427,../VAD_Demo_fold/deeLRqY978c/audio_291.wav
216,0.4138356784858314,../VAD_Demo_fold/deeLRqY978c/audio_153.wav
217,0.34339962207056035,../VAD_Demo_fold/deeLRqY978c/audio_185.wav
218,0.08886686276222139,../VAD_Demo_fold/deeLRqY978c/audio_232.wav
219,0.19445296807965254,../VAD_Demo_fold/deeLRqY978c/audio_138.wav
220,0.3122538005979332,../VAD_Demo_fold/deeLRqY978c/audio_254.wav
221,-0.017040425562870963,../VAD_Demo_fold/deeLRqY978c/audio_48.wav
222,0.27982325106655415,../VAD_Demo_fold/deeLRqY978c/audio_257.wav
223,0.4835238977678202,../VAD_Demo_fold/deeLRqY978c/audio_155.wav
224,0.32091851136919125,../VAD_Demo_fold/deeLRqY978c/audio_152.wav
225,0.4024435499823113,../VAD_Demo_fold/deeLRqY978c/audio_172.wav
226,0.4201807677526247,../VAD_Demo_fold/deeLRqY978c/audio_150.wav
227,0.5817400556525946,../VAD_Demo_fold/deeLRqY978c/audio_226.wav
228,0.21977950141688082,../VAD_Demo_fold/deeLRqY978c/audio_82.wav
229,0.34541558815364926,../VAD_Demo_fold/deeLRqY978c/audio_21.wav
230,0.47692296773302006,../VAD_Demo_fold/deeLRqY978c/audio_229.wav
231,0.19732457266822076,../VAD_Demo_fold/deeLRqY978c/audio_266.wav
232,0.2787959682090643,../VAD_Demo_fold/deeLRqY978c/audio_109.wav
233,0.22331464353906538,../VAD_Demo_fold/deeLRqY978c/audio_158.wav
234,0.22304449388234376,../VAD_Demo_fold/deeLRqY978c/audio_27.wav
235,0.46728449576969006,../VAD_Demo_fold/deeLRqY978c/audio_78.wav
236,0.46655324317205227,../VAD_Demo_fold/deeLRqY978c/audio_233.wav
237,0.3650495595162426,../VAD_Demo_fold/deeLRqY978c/audio_171.wav
238,0.45747566999730627,../VAD_Demo_fold/deeLRqY978c/audio_166.wav
239,0.5104036323351848,../VAD_Demo_fold/deeLRqY978c/audio_86.wav
240,0.3788633820363542,../VAD_Demo_fold/deeLRqY978c/audio_3.wav
241,0.23287207014723643,../VAD_Demo_fold/deeLRqY978c/audio_70.wav
242,0.27385966419330887,../VAD_Demo_fold/deeLRqY978c/audio_224.wav
243,0.05672220865783192,../VAD_Demo_fold/deeLRqY978c/audio_110.wav
244,0.4653833856649322,../VAD_Demo_fold/deeLRqY978c/audio_288.wav
245,0.430862003598663,../VAD_Demo_fold/deeLRqY978c/audio_105.wav
246,0.5817605972774872,../VAD_Demo_fold/deeLRqY978c/audio_146.wav
247,0.33374276761179683,../VAD_Demo_fold/deeLRqY978c/audio_40.wav
248,0.22593446778322937,../VAD_Demo_fold/deeLRqY978c/audio_134.wav
249,0.28704384061770133,../VAD_Demo_fold/deeLRqY978c/audio_219.wav
250,0.48638692206308065,../VAD_Demo_fold/deeLRqY978c/audio_193.wav
251,0.14251323069674815,../VAD_Demo_fold/deeLRqY978c/audio_123.wav
252,0.10281344882924319,../VAD_Demo_fold/deeLRqY978c/audio_44.wav
253,0.42036281786683927,../VAD_Demo_fold/deeLRqY978c/audio_281.wav
254,0.4885280998423208,../VAD_Demo_fold/deeLRqY978c/audio_66.wav
255,0.41548838199001775,../VAD_Demo_fold/deeLRqY978c/audio_218.wav
256,0.09758405038795247,../VAD_Demo_fold/deeLRqY978c/audio_0.wav
257,0.31598239391113064,../VAD_Demo_fold/deeLRqY978c/audio_119.wav
258,0.35657829505361543,../VAD_Demo_fold/deeLRqY978c/audio_47.wav
259,-0.05582073169808405,../VAD_Demo_fold/deeLRqY978c/audio_77.wav
260,0.3739570951161953,../VAD_Demo_fold/deeLRqY978c/audio_62.wav
261,0.3276671798975847,../VAD_Demo_fold/deeLRqY978c/audio_276.wav
262,0.4006374262674961,../VAD_Demo_fold/deeLRqY978c/audio_88.wav
263,0.3132986034604247,../VAD_Demo_fold/deeLRqY978c/audio_15.wav
264,0.319419732066391,../VAD_Demo_fold/deeLRqY978c/audio_117.wav
265,0.26942620318316346,../VAD_Demo_fold/deeLRqY978c/audio_80.wav
266,0.4537794542682091,../VAD_Demo_fold/deeLRqY978c/audio_186.wav
267,0.33283361500871245,../VAD_Demo_fold/deeLRqY978c/audio_128.wav
268,0.12497229784643399,../VAD_Demo_fold/deeLRqY978c/audio_54.wav
269,0.5676744087710726,../VAD_Demo_fold/deeLRqY978c/audio_144.wav
270,0.398314421476991,../VAD_Demo_fold/deeLRqY978c/audio_126.wav
271,0.32024640131946197,../VAD_Demo_fold/deeLRqY978c/audio_67.wav
272,0.24989144177808842,../VAD_Demo_fold/deeLRqY978c/audio_228.wav
273,0.3292906534460926,../VAD_Demo_fold/deeLRqY978c/audio_73.wav
274,0.35019561226331714,../VAD_Demo_fold/deeLRqY978c/audio_236.wav
275,0.2092718181725885,../VAD_Demo_fold/deeLRqY978c/audio_270.wav
276,0.44054234351425126,../VAD_Demo_fold/deeLRqY978c/audio_114.wav
277,0.526956390487983,../VAD_Demo_fold/deeLRqY978c/audio_130.wav
278,0.4611631567469299,../VAD_Demo_fold/deeLRqY978c/audio_9.wav
279,0.23233110879694466,../VAD_Demo_fold/deeLRqY978c/audio_289.wav
280,0.46257618180284854,../VAD_Demo_fold/deeLRqY978c/audio_17.wav
281,0.2495372699415994,../VAD_Demo_fold/deeLRqY978c/audio_165.wav
282,0.2121063578166282,../VAD_Demo_fold/deeLRqY978c/audio_94.wav
283,0.3624172007049815,../VAD_Demo_fold/deeLRqY978c/audio_243.wav
284,0.2755165460634806,../VAD_Demo_fold/deeLRqY978c/audio_7.wav
285,0.3714262878056701,../VAD_Demo_fold/deeLRqY978c/audio_255.wav
286,0.3706222978064835,../VAD_Demo_fold/deeLRqY978c/audio_209.wav
287,0.47867872221973917,../VAD_Demo_fold/deeLRqY978c/audio_250.wav
288,-0.02464469640645558,../VAD_Demo_fold/deeLRqY978c/audio_261.wav
289,0.29870926369132317,../VAD_Demo_fold/deeLRqY978c/audio_251.wav
290,0.22441410827705724,../VAD_Demo_fold/deeLRqY978c/audio_286.wav
291,0.42364946016701555,../VAD_Demo_fold/deeLRqY978c/audio_156.wav
292,0.10898027177297806,../VAD_Demo_fold/deeLRqY978c/audio_89.wav
